學年度,學期,學校,,,系所名稱,學制,對方學校（機構）國別(地區),對方學校(機構)名稱,,本國學生出國進修、交流人數,,
,,設立別,類別,名稱,,,,中文名稱,英文名稱,小計,男,女
102,2,私立,一般大學,輔仁大學,日本語文學系,學士班(日間),日本,聖母清心女子大學,Notre Dame Seishin University,1,0,1
102,2,私立,一般大學,輔仁大學,日本語文學系,學士班(日間),日本,廣島大學,Hiroshima University,1,1,0
102,2,私立,一般大學,輔仁大學,日本語文學系,學士班(日間),日本,藤女子大學,Fuji Women's University,2,0,2
102,2,私立,一般大學,輔仁大學,日本語文學系,學士班(日間),美國,聖路易斯大學,Saint Louis University,1,0,1
102,2,私立,一般大學,輔仁大學,法國語文學系,學士班(日間),大陸地區,上海外國語大學,Shanghai International Studies University,1,0,1
102,2,私立,一般大學,輔仁大學,法國語文學系,學士班(日間),大陸地區,北京外國語大學,Beijing Foreign Studies University,1,0,1
102,2,私立,一般大學,輔仁大學,法國語文學系,學士班(日間),比利時王國,天主教魯汶大學,Universite Catholique de Louvain,2,1,1
102,2,私立,一般大學,輔仁大學,法國語文學系,學士班(日間),法國,天主教里爾大學,Universite Catholique de Lille,1,1,0
102,2,私立,一般大學,輔仁大學,法國語文學系,學士班(日間),法國,艾克斯馬賽大學,Aix-Marseille University,3,1,2
102,2,私立,一般大學,輔仁大學,法國語文學系,學士班(日間),法國,波爾多管理學院,"Bordeaux School of Management, France",1,0,1
102,2,私立,一般大學,輔仁大學,英國語文學系,學士班(日間),大韓民國(南韓),韓國天主教大學,The Catholic University of Korea,1,0,1
102,2,私立,一般大學,輔仁大學,英國語文學系,學士班(日間),美國,天普大學,Temple University,1,0,1
102,2,私立,一般大學,輔仁大學,英國語文學系,學士班(日間),美國,聖路易斯大學,Saint Louis University,1,0,1
102,2,私立,一般大學,輔仁大學,英國語文學系,學士班(日間),澳大利亞,澳洲聖母大學,University of Notre Dame Australia,1,0,1
102,2,私立,一般大學,輔仁大學,義大利語文學系,學士班(日間),大陸地區,對外經濟貿易大學,University of International Business and Economics,1,0,1
102,2,私立,一般大學,輔仁大學,義大利語文學系,學士班(日間),義大利共和國,天主教米蘭聖心大學,Universita Cattolica del Sacro Cuore MILANO,1,0,1
102,2,私立,一般大學,輔仁大學,義大利語文學系,學士班(日間),義大利共和國,西也那外國人大學,Universita per Stranieri di Siena,2,1,1
102,2,私立,一般大學,輔仁大學,義大利語文學系,學士班(日間),義大利共和國,佩魯賈外國人大學,Universita per Stranieri di Perugia,7,1,6
102,2,私立,一般大學,輔仁大學,義大利語文學系,學士班(日間),義大利共和國,威尼斯卡佛斯卡利大學,Ca' Foscari University of Venice,1,0,1
102,2,私立,一般大學,輔仁大學,義大利語文學系,學士班(日間),義大利共和國,羅馬智慧大學,Sapienza University of Rome,1,0,1
102,2,私立,一般大學,輔仁大學,德語語文學系,學士班(日間),大陸地區,中國人民大學,Renmin University of China,1,0,1
102,2,私立,一般大學,輔仁大學,德語語文學系,學士班(日間),大陸地區,北京外國語大學,Beijing Foreign Studies University,1,0,1
102,2,私立,一般大學,輔仁大學,德語語文學系,學士班(日間),德意志聯邦共和國,飛利浦馬堡大學,Philipps-Universitat Marburg,11,2,9
102,2,私立,一般大學,輔仁大學,德語語文學系,學士班(日間),德意志聯邦共和國,雷根斯堡大學,University of Regensburg,1,0,1
102,2,私立,一般大學,輔仁大學,西班牙語文學系,學士班(日間),大陸地區,北京外國語大學,Beijing Foreign Studies University,1,1,0
102,2,私立,一般大學,輔仁大學,西班牙語文學系,學士班(日間),西班牙王國,卡斯提亞-拉曼查大學,Universidad de Castilla-La Mancha,3,1,2
102,2,私立,一般大學,輔仁大學,西班牙語文學系,學士班(日間),西班牙王國,阿維拉天主教大學,Universidad Catolica Santa Teresa de Jesus de Avila,1,0,1
102,2,私立,一般大學,輔仁大學,西班牙語文學系,學士班(日間),西班牙王國,科米亞斯宗座大學,Universidad Pontificia Comillas,2,0,2
102,2,私立,一般大學,輔仁大學,西班牙語文學系,學士班(日間),西班牙王國,莎拉曼卡大學,University of Salamanca,14,1,13
102,2,私立,一般大學,輔仁大學,西班牙語文學系,學士班(日間),智利,智利天主教大學,Pontificia Universidad Catolica de Chile,1,1,0
102,2,私立,一般大學,輔仁大學,西班牙語文學系,學士班(日間),墨西哥合眾國,伊比利美洲大學,Universidad Iberoamericana,1,0,1
102,2,私立,一般大學,輔仁大學,日本語文學系,學士班(進修),日本,立教大學,Rikkyo University,1,0,1
102,2,私立,一般大學,輔仁大學,日本語文學系,學士班(進修),日本,福岡大學,Fukuoka University,2,2,0
102,2,私立,一般大學,輔仁大學,法國語文學系,碩士班(日間),法國,巴黎第三大學,Universite Sorbonne Nouvelle - Paris 3,2,0,2
102,2,私立,一般大學,輔仁大學,宗教學系,學士班(日間),大陸地區,華東師範大學,East China Normal University,1,0,1
102,2,私立,一般大學,輔仁大學,歷史學系,學士班(日間),大陸地區,北京師範大學,Beijing Normal University,1,0,1
102,2,私立,一般大學,輔仁大學,歷史學系,學士班(進修),大陸地區,中國人民大學,Renmin University of China,2,1,1
102,2,私立,一般大學,輔仁大學,歷史學系,碩士班(日間),義大利共和國,羅馬智慧大學,Sapienza University of Rome,1,1,0
102,2,私立,一般大學,輔仁大學,哲學系,學士班(日間),大陸地區,中國人民大學,Renmin University of China,1,1,0
102,2,私立,一般大學,輔仁大學,跨文化研究所語言學碩士班,碩士班(日間),愛爾蘭共和國,梅努斯大學,Maynooth University,1,0,1
102,2,私立,一般大學,輔仁大學,社會學系,學士班(日間),大陸地區,中央民族大學,Minzu University of China,1,1,0
102,2,私立,一般大學,輔仁大學,社會學系,學士班(日間),大陸地區,中國人民大學,Renmin University of China,1,1,0
102,2,私立,一般大學,輔仁大學,社會學系,學士班(日間),法國,IRCOM公共關係與傳播學院,IRCOM (Institut des Relations publiques et de la Communication),1,0,1
102,2,私立,一般大學,輔仁大學,社會學系,碩士班(日間),大陸地區,中國人民大學,Renmin University of China,2,0,2
102,2,私立,一般大學,輔仁大學,心理學系,學士班(日間),大陸地區,中國人民大學,Renmin University of China,1,1,0
102,2,私立,一般大學,輔仁大學,心理學系,學士班(日間),澳大利亞,昆士蘭科技大學,Queensland University of Technology,1,0,1
102,2,私立,一般大學,輔仁大學,臨床心理學系,學士班(日間),日本,國際教養大學,Akita International University,2,0,2
102,2,私立,一般大學,輔仁大學,臨床心理學系,學士班(日間),日本,清泉女子大學,Seisen University,1,0,1
102,2,私立,一般大學,輔仁大學,心理學系,碩士班(日間),大陸地區,中國人民大學,Renmin University of China,2,2,0
102,2,私立,一般大學,輔仁大學,大眾傳播學士學位學程,學士班(進修),大陸地區,中國傳媒大學,Communication University of China,1,0,1
102,2,私立,一般大學,輔仁大學,新聞傳播學系,學士班(日間),大陸地區,中國人民大學,Renmin University of China,1,0,1
102,2,私立,一般大學,輔仁大學,新聞傳播學系,學士班(日間),大韓民國(南韓),韓國天主教大學,The Catholic University of Korea,1,0,1
102,2,私立,一般大學,輔仁大學,新聞傳播學系,學士班(日間),新加坡共和國,南洋理工大學,Nanyang Technological University,1,0,1
102,2,私立,一般大學,輔仁大學,會計學系,碩士班(日間),日本,大東文化大學,Daito Bunka University,1,1,0
102,2,私立,一般大學,輔仁大學,企業管理學系,學士班(日間),大陸地區,中山大學,Sun Yat-Sen University,1,0,1
102,2,私立,一般大學,輔仁大學,企業管理學系,學士班(日間),大陸地區,清華大學,Tsinghua University,1,0,1
102,2,私立,一般大學,輔仁大學,企業管理學系,學士班(日間),法國,亞塞格管理學院,IESEG School of Management,1,0,1
102,2,私立,一般大學,輔仁大學,企業管理學系,學士班(日間),美國,斯克蘭頓大學,University of Scranton,1,0,1
102,2,私立,一般大學,輔仁大學,企業管理學系管理學碩士班,碩士班(日間),大陸地區,中國人民大學,Renmin University of China,1,1,0
102,2,私立,一般大學,輔仁大學,金融與國際企業學系,學士班(日間),大陸地區,上海外國語大學,Shanghai International Studies University,1,1,0
102,2,私立,一般大學,輔仁大學,金融與國際企業學系,學士班(日間),大陸地區,清華大學,Tsinghua University,2,0,2
102,2,私立,一般大學,輔仁大學,金融與國際企業學系,學士班(日間),大陸地區,對外經濟貿易大學,University of International Business and Economics,1,1,0
102,2,私立,一般大學,輔仁大學,金融與國際企業學系,學士班(日間),西班牙王國,阿維拉天主教大學,Universidad Catolica Santa Teresa de Jesus de Avila,1,0,1
102,2,私立,一般大學,輔仁大學,金融與國際企業學系,學士班(日間),法國,巴黎高等管理學院,ISC Paris School of Management,1,0,1
102,2,私立,一般大學,輔仁大學,金融與國際企業學系,學士班(日間),法國,亞塞格管理學院,IESEG School of Management,1,0,1
102,2,私立,一般大學,輔仁大學,金融與國際企業學系,學士班(日間),法國,波爾多管理學院,"Bordeaux School of Management, France",1,0,1
102,2,私立,一般大學,輔仁大學,金融與國際企業學系,學士班(日間),法國,勃艮第－第戎高等商學院,Groupe ESC Dijon Bourgogne / Burgundy School of Business,2,0,2
102,2,私立,一般大學,輔仁大學,金融與國際企業學系,學士班(日間),美國,斯克蘭頓大學,University of Scranton,1,0,1
102,2,私立,一般大學,輔仁大學,金融與國際企業學系,學士班(日間),香港,香港城市大學,City University of Hong Kong,1,0,1
102,2,私立,一般大學,輔仁大學,金融與國際企業學系,學士班(日間),德意志聯邦共和國,雷根斯堡大學,University of Regensburg,1,0,1
102,2,私立,一般大學,輔仁大學,法律學系,碩士班(日間),日本,金澤大學,Kanazawa University,1,0,1
102,2,私立,一般大學,輔仁大學,生命科學系,學士班(日間),大陸地區,北京師範大學,Beijing Normal University,1,0,1
102,2,私立,一般大學,輔仁大學,資訊管理學系,學士班(日間),大韓民國(南韓),梨花女子大學,Ewha Womans University,1,0,1
102,2,私立,一般大學,輔仁大學,資訊管理學系,學士班(日間),大韓民國(南韓),韓國天主教大學,The Catholic University of Korea,1,0,1
102,2,私立,一般大學,輔仁大學,餐旅管理學系,學士班(日間),大陸地區,中國人民大學,Renmin University of China,1,0,1
102,2,私立,一般大學,輔仁大學,織品服裝學系,學士班(日間),大韓民國(南韓),梨花女子大學,Ewha Womans University,1,0,1
102,2,私立,一般大學,輔仁大學,織品服裝學系,學士班(日間),瑞典王國,伯賀斯大學,University of Boras,2,1,1
102,2,私立,一般大學,輔仁大學,織品服裝學系,碩士班(日間),大陸地區,清華大學,Tsinghua University,1,1,0
102,2,私立,一般大學,東吳大學,日本語文學系,學士班(日間),大陸地區,復旦大學,Fudan University,1,0,1
102,2,私立,一般大學,東吳大學,日本語文學系,學士班(日間),日本,同志社大學,Doshisha University,5,1,4
102,2,私立,一般大學,東吳大學,日本語文學系,學士班(日間),日本,拓殖大學,Takushoku University,6,1,5
102,2,私立,一般大學,東吳大學,日本語文學系,學士班(日間),日本,明海大學,Meikai University,6,2,4
102,2,私立,一般大學,東吳大學,日本語文學系,學士班(日間),日本,宮崎大學教育文化學部,"Faculty of Education and Culture Graduate School of Education, University of Miyazaki",2,0,2
102,2,私立,一般大學,東吳大學,日本語文學系,學士班(日間),日本,新潟大學國際交流中心,"International Office, Niigata University",2,0,2
102,2,私立,一般大學,東吳大學,日本語文學系,學士班(日間),日本,關西學院大學,Kwansei Gakuin University,3,1,2
102,2,私立,一般大學,東吳大學,英文學系,學士班(日間),大陸地區,四川大學,Sichuan University,1,1,0
102,2,私立,一般大學,東吳大學,英文學系,學士班(日間),大陸地區,廈門大學,Xiamen University,1,0,1
102,2,私立,一般大學,東吳大學,英文學系,學士班(日間),大韓民國(南韓),首爾大學,University of Seoul,1,0,1
102,2,私立,一般大學,東吳大學,英文學系,學士班(日間),日本,同志社大學,Doshisha University,1,0,1
102,2,私立,一般大學,東吳大學,日本語文學系,學士班(進修),日本,明海大學,Meikai University,1,0,1
102,2,私立,一般大學,東吳大學,日本語文學系,學士班(進修),日本,愛知大學,Aichi University,1,0,1
102,2,私立,一般大學,東吳大學,日本語文學系,碩士班(日間),日本,名古屋大學國際言語文化研究科,"The Graduate School of Languages and Cultures, Nagoya University",2,0,2
102,2,私立,一般大學,東吳大學,歷史學系,學士班(日間),大陸地區,蘭州大學,Lanzhou University,1,0,1
102,2,私立,一般大學,東吳大學,哲學系,學士班(日間),大韓民國(南韓),首爾大學,University of Seoul,1,0,1
