學年度,學期,學校,,,系所名稱,學制,對方學校（機構）國別(地區),對方學校(機構)名稱,,本國學生出國進修、交流人數,,
,,設立別,類別,名稱,,,,中文名稱,英文名稱,小計,男,女
103,1,私立,一般大學,輔仁大學,臨床心理學系,學士班(日間),JPN,清泉女子大學,SEISEN UNIVERSITY,1,0,1
103,1,私立,一般大學,輔仁大學,臨床心理學系,學士班(日間),FRA,亞塞格管理學院,IESEG SCHOOL OF MANAGEMENT,1,0,1
103,1,私立,一般大學,輔仁大學,心理學系,碩士班(日間),CHN,中國人民大學,RENMIN UNIVERSITY OF CHINA,1,1,0
103,1,私立,一般大學,輔仁大學,心理學系,碩士班(日間),DEU,雷根斯堡大學,UNIVERSITY OF REGENSBURG,1,0,1
103,1,私立,一般大學,輔仁大學,新聞傳播學系,學士班(日間),CHN,清華大學,TSINGHUA UNIVERSITY,1,0,1
103,1,私立,一般大學,輔仁大學,新聞傳播學系,學士班(日間),KOR,國立全南大學,CHONNAM NATIONAL UNIVERSITY,1,0,1
103,1,私立,一般大學,輔仁大學,新聞傳播學系,學士班(日間),KOR,韓國天主教大學,THE CATHOLIC UNIVERSITY OF KOREA,2,0,2
103,1,私立,一般大學,輔仁大學,新聞傳播學系,學士班(日間),SGP,南洋理工大學,NANYANG TECHNOLOGICAL UNIVERSITY,1,0,1
103,1,私立,一般大學,輔仁大學,影像傳播學系,學士班(日間),CHN,中國傳媒大學,COMMUNICATION UNIVERSITY OF CHINA,2,0,2
103,1,私立,一般大學,輔仁大學,影像傳播學系,學士班(日間),FRA,里昂天主教大學,UNIVERSITE CATHOLIQUE DE LYON,1,0,1
103,1,私立,一般大學,輔仁大學,影像傳播學系,學士班(日間),DEU,飛利浦馬堡大學,PHILIPPS-UNIVERSITAT MARBURG,1,0,1
103,1,私立,一般大學,輔仁大學,博物館學研究所,碩士班(日間),FRA,天主教里爾大學,UNIVERSITE CATHOLIQUE DE LILLE,1,0,1
103,1,私立,一般大學,輔仁大學,廣告傳播學系,學士班(日間),CHN,上海外國語大學,SHANGHAI INTERNATIONAL STUDIES UNIVERSITY,1,0,1
103,1,私立,一般大學,輔仁大學,廣告傳播學系,學士班(日間),CHN,同濟大學,TONGJI UNIVERSITY,1,0,1
103,1,私立,一般大學,輔仁大學,會計學系,碩士班(日間),JPN,大東文化大學,DAITO BUNKA UNIVERSITY,1,1,0
103,1,私立,一般大學,輔仁大學,企業管理學系,學士班(日間),JPN,聖心女子大學,UNIVERSITY OF THE SACRED HEART,1,0,1
103,1,私立,一般大學,輔仁大學,企業管理學系,學士班(日間),FRA,波爾多管理學院,"BORDEAUX SCHOOL OF MANAGEMENT, FRANCE",1,0,1
103,1,私立,一般大學,輔仁大學,企業管理學系管理學碩士班,碩士班(日間),FRA,翁傑高等商學院,"ESSCA, SCHOOL OF MANAGEMENT",1,1,0
103,1,私立,一般大學,輔仁大學,金融與國際企業學系,學士班(日間),FRA,巴黎高等管理學院,ISC PARIS SCHOOL OF MANAGEMENT,1,0,1
103,1,私立,一般大學,輔仁大學,金融與國際企業學系金融碩士班,碩士班(日間),CHN,廈門大學,XIAMEN UNIVERSITY,1,0,1
103,1,私立,一般大學,輔仁大學,法律學系,學士班(日間),CHN,北京理工大學,BEIJING INSTITUTE OF TECHNOLOGY,1,0,1
103,1,私立,一般大學,輔仁大學,法律學系,學士班(日間),KOR,韓國天主教大學,THE CATHOLIC UNIVERSITY OF KOREA,1,0,1
103,1,私立,一般大學,輔仁大學,法律學系,碩士班(日間),JPN,金澤大學,KANAZAWA UNIVERSITY,1,0,1
103,1,私立,一般大學,輔仁大學,財經法律學系,學士班(日間),CHN,中山大學,SUN YAT-SEN UNIVERSITY,1,1,0
103,1,私立,一般大學,輔仁大學,財經法律學系,學士班(日間),CHN,南京大學,NANJING UNIVERSITY,1,1,0
103,1,私立,一般大學,輔仁大學,生命科學系,學士班(日間),CHN,北京航空航天大學,BEIHANG UNIVERSITY,1,0,1
103,1,私立,一般大學,輔仁大學,生命科學系,學士班(日間),CHN,復旦大學,FUDAN UNIVERSITY,1,1,0
103,1,私立,一般大學,輔仁大學,物理學系,學士班(日間),CHN,北京理工大學,BEIJING INSTITUTE OF TECHNOLOGY,1,0,1
103,1,私立,一般大學,輔仁大學,物理學系,學士班(日間),USA,天普大學,TEMPLE UNIVERSITY,1,0,1
103,1,私立,一般大學,輔仁大學,統計資訊學系,學士班(日間),JPN,廣島大學,HIROSHIMA UNIVERSITY,1,0,1
103,1,私立,一般大學,輔仁大學,統計資訊學系,學士班(日間),THA,易三倉大學,ASSUMPTION UNIVERSITY,1,0,1
103,1,私立,一般大學,輔仁大學,資訊管理學系,學士班(日間),JPN,信州大學,SHINSHU UNIVERSITY,1,0,1
103,1,私立,一般大學,輔仁大學,資訊管理學系,學士班(日間),NLD,格羅寧根大學,UNIVERSITY OF GRONINGEN,1,0,1
103,1,私立,一般大學,輔仁大學,電機工程學系,學士班(日間),CHN,清華大學,TSINGHUA UNIVERSITY,1,1,0
103,1,私立,一般大學,輔仁大學,景觀設計學系,學士班(日間),CHN,東南大學,SOUTHEAST UNIVERSITY,1,0,1
103,1,私立,一般大學,輔仁大學,景觀設計學系,學士班(日間),CHN,南京大學,NANJING UNIVERSITY,1,1,0
103,1,私立,一般大學,輔仁大學,景觀設計學系,學士班(日間),FRA,諾曼第管理學院,ECOLE DE MANAGEMENT DE NORMANDIE,1,0,1
103,1,私立,一般大學,輔仁大學,護理學系,學士班(日間),CHN,哈爾濱工業大學,HARBIN INSTITUTE OF TECHNOLOGY,1,0,1
103,1,私立,一般大學,輔仁大學,護理學系,學士班(日間),ITA,佩魯賈外國人大學,UNIVERSITA PER STRANIERI DI PERUGIA,1,0,1
103,1,私立,一般大學,輔仁大學,社會工作學系,學士班(日間),FRA,勃艮第－第戎高等商學院,GROUPE ESC DIJON BOURGOGNE / BURGUNDY SCHOOL OF BUSINESS,1,0,1
103,1,私立,一般大學,輔仁大學,餐旅管理學系,學士班(日間),ESP,拉孟大學IQS經濟學院,"FACULTAD DE ECONOMIA IQS, UNIVERSIDAD RAMON LLULL",1,0,1
103,1,私立,一般大學,輔仁大學,織品服裝學系,學士班(日間),CHN,清華大學,TSINGHUA UNIVERSITY,1,0,1
103,1,私立,一般大學,輔仁大學,織品服裝學系,學士班(日間),SWE,伯賀斯大學,UNIVERSITY OF BORAS,10,0,10
103,1,私立,一般大學,東吳大學,音樂學系,學士班(日間),CZE,捷克赫拉德茨克拉洛韋大學,UNIVERSITY OF HRADEC KRALOVE,1,0,1
103,1,私立,一般大學,東吳大學,音樂學系,學士班(日間),DEU,明斯特大學,UNIVERSITY OF MUENSTER,1,0,1
103,1,私立,一般大學,東吳大學,中國文學系,學士班(日間),CHN,中山大學,SUN YAT-SEN UNIVERSITY,1,1,0
103,1,私立,一般大學,東吳大學,中國文學系,學士班(日間),CHN,復旦大學,FUDAN UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,英文學系,學士班(日間),CHN,北京外國語大學,BEIJING FOREIGN STUDIES UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,英文學系,學士班(日間),CHN,東南大學,SOUTHEAST UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,英文學系,學士班(日間),CHN,復旦大學,FUDAN UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,英文學系,學士班(日間),KOR,中央大學,CHUNG-ANG UNIVERSITY,2,1,1
103,1,私立,一般大學,東吳大學,英文學系,學士班(日間),USA,中部田納西州立大學,MIDDLE TENNESSEE STATE UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,英文學系,學士班(日間),GBR,牛津大學,UNIVERSITY OF OXFORD,8,0,8
103,1,私立,一般大學,東吳大學,英文學系,學士班(日間),SWE,苑學品大學國際商學院,"JONKOPING INTERNATIONAL BUSINESS SCHOOL, JONKOPING UNIVERSITY",1,1,0
103,1,私立,一般大學,東吳大學,英文學系,學士班(日間),DEU,明斯特大學,UNIVERSITY OF MUENSTER,1,0,1
103,1,私立,一般大學,東吳大學,英文學系,學士班(日間),AUS,邦德大學,BOND UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,日本語文學系,學士班(日間),KOR,建國大學,KONKUK UNIVERSITY,1,1,0
103,1,私立,一般大學,東吳大學,日本語文學系,學士班(日間),JPN,日本中央大學,CHUO UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,日本語文學系,學士班(日間),JPN,日本拓殖大學,TAKUSHOKU UNIVERSITY,5,1,4
103,1,私立,一般大學,東吳大學,日本語文學系,學士班(日間),JPN,日本宮崎大學教育文化學部,"FACULTY OF EDUCATION AND CULTURE GRADUATE SCHOOL OF EDUCATION, UNIVERSITY OF MIYAZAKI",2,0,2
103,1,私立,一般大學,東吳大學,日本語文學系,學士班(日間),JPN,同志社大學,DOSHISHA UNIVERSITY,4,0,4
103,1,私立,一般大學,東吳大學,日本語文學系,學士班(日間),JPN,西南學院大學,SEINAN GAKUIN UNIVERSITY,2,1,1
103,1,私立,一般大學,東吳大學,日本語文學系,學士班(日間),JPN,明治學院大學,MEIJI GAKUIN UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,日本語文學系,學士班(日間),JPN,明海大學,MEIKAI UNIVERSITY,7,2,5
103,1,私立,一般大學,東吳大學,日本語文學系,學士班(日間),JPN,愛知大學,AICHI UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,日本語文學系,學士班(日間),JPN,新潟大學國際交流中心,"INTERNATIONAL OFFICE, NIIGATA UNIVERSITY",3,0,3
103,1,私立,一般大學,東吳大學,日本語文學系,學士班(日間),JPN,學習院大學,GAKUSHUIN UNIVERSITY,3,0,3
103,1,私立,一般大學,東吳大學,日本語文學系,學士班(日間),JPN,關西學院大學,KWANSEI GAKUIN UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,日本語文學系,學士班(日間),GBR,牛津大學,UNIVERSITY OF OXFORD,3,0,3
103,1,私立,一般大學,東吳大學,日本語文學系,學士班(進修),KOR,韓國首爾市立大學,UNIVERSITY OF SOEUL,1,0,1
103,1,私立,一般大學,東吳大學,日本語文學系,學士班(進修),JPN,日本同志社大學,DOSHISHA UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,日本語文學系,學士班(進修),JPN,拓殖大學,TAKUSHOKU UNIVERSITY,5,2,3
103,1,私立,一般大學,東吳大學,日本語文學系,學士班(進修),JPN,明海大學,MEIKAI UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,日本語文學系,學士班(進修),JPN,青山學院大學,AOYAMA GAKUIN UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,日本語文學系,碩士班(日間),JPN,名古屋大學國際言語文化研究科,"THE GRADUATE SCHOOL OF LANGUAGES AND CULTURES, NAGOYA UNIVERSITY",2,0,2
103,1,私立,一般大學,東吳大學,歷史學系,學士班(日間),CHN,中山大學,SUN YAT-SEN UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,歷史學系,學士班(日間),CHN,清華大學,TSINGHUA UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,歷史學系,學士班(日間),CHN,廈門大學,XIAMEN UNIVERSITY,1,1,0
103,1,私立,一般大學,東吳大學,歷史學系,學士班(日間),JPN,青山學院大學,AOYAMA GAKUIN UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,經濟學系,學士班(日間),USA,奧克拉荷馬市大學,OKLAHOMA CITY UNIVERSITY,1,1,0
103,1,私立,一般大學,東吳大學,經濟學系,碩士班(日間),CHN,復旦大學,FUDAN UNIVERSITY,1,1,0
103,1,私立,一般大學,東吳大學,經濟學系,碩士班(日間),USA,奧克拉荷馬市大學,OKLAHOMA CITY UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,政治學系,學士班(日間),CHN,華東師範大學,EAST CHINA NORMAL UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,政治學系,學士班(日間),FRA,法國史特拉斯堡大學政治學院,"INSTITUTE OF POLITICAL STUDIES,  UNIVERSITY OF STRASBOURG",1,1,0
103,1,私立,一般大學,東吳大學,政治學系,碩士班(日間),FRA,法國史特拉斯堡大學政治學院,"INSTITUTE OF POLITICAL STUDIES,  UNIVERSITY OF STRASBOURG",1,0,1
103,1,私立,一般大學,東吳大學,社會學系,學士班(日間),CHN,華東師範大學,EAST CHINA NORMAL UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,社會學系,學士班(日間),KOR,韓國首爾市立大學,UNIVERSITY OF SOEUL,1,0,1
103,1,私立,一般大學,東吳大學,社會學系,學士班(日間),JPN,西南學院大學,SEINAN GAKUIN UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,社會學系,學士班(日間),JPN,青山學院大學,AOYAMA GAKUIN UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,社會學系,碩士班(日間),CZE,查理士大學,CHARLES UNIVERSITY,2,0,2
103,1,私立,一般大學,東吳大學,心理學系,學士班(日間),JPN,明治學院大學,MEIJI GAKUIN UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,心理學系,學士班(日間),POL,華沙人文大學,COLLEGIUM CIVITAS,1,0,1
103,1,私立,一般大學,東吳大學,心理學系,學士班(日間),NLD,海牙應用科技大學,THE HAGUE UNIVERSITY OF APPLIED SCIENCE,1,1,0
103,1,私立,一般大學,東吳大學,德國文化學系,學士班(日間),DEU,明斯特大學,UNIVERSITY OF MUENSTER,21,2,19
103,1,私立,一般大學,東吳大學,會計學系,學士班(日間),CZE,赫拉德茨克拉洛韋大學,UNIVERSITY OF HRADEC KRALOVE,1,0,1
103,1,私立,一般大學,東吳大學,企業管理學系,學士班(日間),CHN,上海財經大學,SHANGHAI UNIVERSITY OF FINANCE AND ECONOMICS,1,0,1
103,1,私立,一般大學,東吳大學,企業管理學系,學士班(日間),CHN,中央財經大學,CENTRAL UNIVERSITY OF FINANCE AND ECONOMICS,1,0,1
103,1,私立,一般大學,東吳大學,企業管理學系,學士班(日間),CHN,中國人民大學,RENMIN UNIVERSITY OF CHINA,1,0,1
103,1,私立,一般大學,東吳大學,企業管理學系,學士班(日間),CHN,北京交通大學,BEIJING JIAOTONG UNIVERSITY,2,1,1
103,1,私立,一般大學,東吳大學,企業管理學系,學士班(日間),CHN,四川大學,SICHUAN UNIVERSITY,1,1,0
103,1,私立,一般大學,東吳大學,企業管理學系,學士班(日間),CHN,同濟大學,TONGJI UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,企業管理學系,學士班(日間),CHN,南京大學,NANJING UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,企業管理學系,學士班(日間),CHN,清華大學,TSINGHUA UNIVERSITY,1,1,0
103,1,私立,一般大學,東吳大學,企業管理學系,學士班(日間),CHN,蘇州大學,SOOCHOW UNIVERSITY,1,1,0
103,1,私立,一般大學,東吳大學,企業管理學系,學士班(日間),KOR,建國大學,KONKUK UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,企業管理學系,學士班(日間),DNK,哥本哈根商學院,COPENHAGEN BUSINESS SCHOOL,1,0,1
103,1,私立,一般大學,東吳大學,企業管理學系,學士班(日間),JPN,青山學院大學,AOYAMA GAKUIN UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,企業管理學系,學士班(日間),JPN,新潟大學,NIIGATA UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,企業管理學系,學士班(日間),POL,波蘭華沙經濟大學,WARSAW SCHOOL OF ECONOMICS,1,0,1
103,1,私立,一般大學,東吳大學,企業管理學系,學士班(日間),FRA,史特拉斯堡大學政治學院,"INSTITUTE OF POLITICAL STUDIES,  UNIVERSITY OF STRASBOURG",1,0,1
103,1,私立,一般大學,東吳大學,企業管理學系,學士班(日間),FRA,里爾大學IESEG國際商學院,"IESEG SCHOOL OF MANAGEMENT, LILLE CATHOLIC",4,0,4
103,1,私立,一般大學,東吳大學,企業管理學系,學士班(日間),CZE,赫拉德茨克拉洛韋大學,UNIVERSITY OF HRADEC KRALOVE,1,0,1
103,1,私立,一般大學,東吳大學,企業管理學系,學士班(日間),NLD,葛洛寧恩大學,UNIVERSITY OF GRONINGEN,4,0,4
103,1,私立,一般大學,東吳大學,企業管理學系,碩士班(日間),DNK,哥本哈根商學院,COPENHAGEN BUSINESS SCHOOL,1,0,1
103,1,私立,一般大學,東吳大學,企業管理學系,碩士班(日間),JPN,大東文化大學,DAITO BUNKA UNIIVERSITY,1,1,0
103,1,私立,一般大學,東吳大學,企業管理學系,碩士班(日間),FRA,里爾大學IESEG國際商學院,"IESEG SCHOOL OF MANAGEMENT, LILLE CATHOLIC",1,1,0
103,1,私立,一般大學,東吳大學,國際經營與貿易學系,學士班(日間),CHN,上海財經大學,SHANGHAI UNIVERSITY OF FINANCE AND ECONOMICS,1,0,1
103,1,私立,一般大學,東吳大學,國際經營與貿易學系,學士班(日間),CHN,北京外國語大學,BEIJING FOREIGN STUDIES UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,國際經營與貿易學系,學士班(日間),CHN,北京交通大學,BEIJING JIAOTONG UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,國際經營與貿易學系,學士班(日間),CHN,復旦大學,FUDAN UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,國際經營與貿易學系,學士班(日間),CHN,廈門大學,XIAMEN UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,國際經營與貿易學系,學士班(日間),KOR,中央大學,CHUNG-ANG UNIVERSITY,2,0,2
103,1,私立,一般大學,東吳大學,國際經營與貿易學系,學士班(日間),KOR,國立首爾大學,SEOUL NATIONAL UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,國際經營與貿易學系,學士班(日間),JPN,東北大學,TOHOKU UNIVERSITY,1,1,0
103,1,私立,一般大學,東吳大學,國際經營與貿易學系,學士班(日間),FRA,里爾大學IESEG國際商學院,"IESEG SCHOOL OF MANAGEMENT, LILLE CATHOLIC",1,0,1
103,1,私立,一般大學,東吳大學,國際經營與貿易學系,學士班(日間),FRA,雷恩商學院,ESC RENNES SCHOOL OF BUSINESS,2,1,1
103,1,私立,一般大學,東吳大學,國際經營與貿易學系,學士班(日間),NLD,方提斯國際商學院,FONTYS UNIVERSITY OF APPLIED SCIENCES,1,1,0
103,1,私立,一般大學,東吳大學,國際經營與貿易學系,學士班(日間),NLD,漢斯應用科技大學,HANZE UNIVERSITY OF APPLIED SCIENCES,1,0,1
103,1,私立,一般大學,東吳大學,國際經營與貿易學系,學士班(日間),DEU,明斯特大學,UNIVERSITY OF MUENSTER,1,0,1
103,1,私立,一般大學,東吳大學,國際經營與貿易學系,碩士班(日間),NLD,方提斯國際商學院,FONTYS UNIVERSITY OF APPLIED SCIENCES,1,1,0
103,1,私立,一般大學,東吳大學,法律學系,學士班(日間),CHN,中國人民大學,RENMIN UNIVERSITY OF CHINA,1,0,1
103,1,私立,一般大學,東吳大學,法律學系,學士班(日間),CHN,北京師範大學,BEIJING NORMAL UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,法律學系,學士班(日間),CHN,武漢大學,WUHAN UNIVERSITY,1,1,0
103,1,私立,一般大學,東吳大學,法律學系,學士班(日間),CHN,清華大學,TSINGHUA UNIVERSITY,2,0,2
103,1,私立,一般大學,東吳大學,法律學系,學士班(日間),CHN,復旦大學,FUDAN UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,法律學系,學士班(日間),CHN,暨南大學,JINAN UNIVERSITY,1,1,0
103,1,私立,一般大學,東吳大學,法律學系,學士班(日間),JPN,西南學院大學,SEINAN GAKUIN UNIVERSITY,1,0,1
103,1,私立,一般大學,東吳大學,法律學系,學士班(日間),JPN,獨協大學,DOKKYO UNIVERSITY,1,1,0
103,1,私立,一般大學,東吳大學,法律學系,學士班(日間),USA,費魯姆學院,FERRUM COLLEGE,1,0,1
103,1,私立,一般大學,東吳大學,微生物學系,學士班(日間),POL,華沙人文大學,COLLEGIUM CIVITAS,1,0,1
103,1,私立,一般大學,東吳大學,物理學系,學士班(日間),CHN,清華大學,TSINGHUA UNIVERSITY,2,2,0
103,1,私立,一般大學,東吳大學,物理學系,學士班(日間),USA,哈佛醫學院,HARVARD MEDICAL SCHOOL,1,1,0
